property,date,avg_rent_per_sqft,net_leased,rev_pasf,rev_pasf_rank,year_month,quarter
Cortland University City,2023-11-09,1.4667796270541078,0.8413978494623656,1.234145223838537,1.0,2023-11,Q4 2023
Cortland University City,2023-11-10,1.4658573135367403,0.8440860215053764,1.2373096678777862,1.0,2023-11,Q4 2023
Cortland University City,2023-11-11,1.4600175429364906,0.8494623655913979,1.2402299558277716,1.0,2023-11,Q4 2023
Cortland University City,2023-11-12,1.4600175429364906,0.8521505376344086,1.2441547341689987,1.0,2023-11,Q4 2023
Cortland University City,2023-11-13,1.4557571937528981,0.8521505376344086,1.24052427532169,1.0,2023-11,Q4 2023
Cortland University City,2023-11-14,1.4532372093236687,0.8548387096774194,1.2422834208734588,1.0,2023-11,Q4 2023
Cortland University City,2023-11-15,1.4540585017423249,0.8629032258064516,1.254711771664748,1.0,2023-11,Q4 2023
Cortland University City,2023-11-16,1.4502358538240385,0.8602150537634409,1.2475147129669149,1.0,2023-11,Q4 2023
Cortland University City,2023-11-17,1.4502358538240385,0.8682795698924731,1.2592101634009798,1.0,2023-11,Q4 2023
Cortland University City,2023-11-18,1.4489932930601286,0.8682795698924731,1.2581312732753267,1.0,2023-11,Q4 2023
Cortland University City,2023-11-19,1.4481660556956606,0.8817204301075269,1.2768775974950985,1.0,2023-11,Q4 2023
Cortland University City,2023-11-20,1.4489902168892794,0.8844086021505376,1.2814994122488519,1.0,2023-11,Q4 2023
Cortland University City,2023-11-21,1.4489902168892794,0.8870967741935484,1.2853945472404897,1.0,2023-11,Q4 2023
Cortland University City,2023-11-22,1.4489902168892794,0.8870967741935484,1.2853945472404897,1.0,2023-11,Q4 2023
Cortland University City,2023-11-23,1.4492602505757497,0.8870967741935484,1.285634093252681,1.0,2023-11,Q4 2023
Cortland University City,2023-11-24,1.4492602505757497,0.8897849462365591,1.2895299541413257,1.0,2023-11,Q4 2023
Cortland University City,2023-11-25,1.4492602505757497,0.8897849462365591,1.2895299541413257,1.0,2023-11,Q4 2023
Cortland University City,2023-11-26,1.4490468622240724,0.8897849462365591,1.289340084398301,1.0,2023-11,Q4 2023
Cortland University City,2023-11-27,1.4490468622240724,0.8924731182795699,1.2932353716623441,1.0,2023-11,Q4 2023
Cortland University City,2023-11-28,1.449001346752424,0.8924731182795699,1.2931947503274321,1.0,2023-11,Q4 2023
Cortland University City,2023-11-29,1.449001346752424,0.8924731182795699,1.2931947503274321,1.0,2023-11,Q4 2023
Cortland University City,2023-11-30,1.449001346752424,0.8897849462365591,1.2892995854168074,1.0,2023-11,Q4 2023
Cortland University City,2023-12-01,1.4470414149678938,0.8870967741935484,1.2836657713424864,1.0,2023-12,Q4 2023
Cortland University City,2023-12-02,1.4470414149678938,0.8817204301075269,1.2758859787888956,1.0,2023-12,Q4 2023
Cortland University City,2023-12-03,1.4476227074188415,0.8817204301075269,1.2763985162187634,1.0,2023-12,Q4 2023
Cortland University City,2023-12-04,1.4476227074188415,0.8844086021505376,1.2802899751096743,1.0,2023-12,Q4 2023
Cortland University City,2023-12-05,1.4476227074188415,0.8790322580645161,1.2725070573278525,1.0,2023-12,Q4 2023
Cortland University City,2023-12-06,1.4477918751326266,0.8790322580645161,1.2726557612052927,1.0,2023-12,Q4 2023
Cortland University City,2023-12-07,1.4481573825355365,0.8817204301075269,1.2768699501926235,1.0,2023-12,Q4 2023
Cortland University City,2023-12-08,1.4481573825355365,0.8790322580645161,1.2729770540030119,1.0,2023-12,Q4 2023
Cortland University City,2023-12-09,1.4467148127163447,0.8790322580645161,1.271708988597432,1.0,2023-12,Q4 2023
Cortland University City,2023-12-10,1.4475111739081075,0.8844086021505376,1.280191333913353,1.0,2023-12,Q4 2023
Cortland University City,2023-12-11,1.4475111739081075,0.8870967741935484,1.2840824929829986,1.0,2023-12,Q4 2023
Cortland University City,2023-12-12,1.4475111739081075,0.8870967741935484,1.2840824929829986,1.0,2023-12,Q4 2023
Cortland University City,2023-12-13,1.4475111739081075,0.8844086021505376,1.280191333913353,1.0,2023-12,Q4 2023
Cortland University City,2023-12-14,1.4475111739081075,0.8844086021505376,1.280191333913353,1.0,2023-12,Q4 2023
Cortland University City,2023-12-15,1.4454083354880585,0.8844086021505376,1.278331565525729,1.0,2023-12,Q4 2023
Cortland University City,2023-12-16,1.4454083354880585,0.8870967741935484,1.2822170718039227,1.0,2023-12,Q4 2023
Cortland University City,2023-12-17,1.4454083354880585,0.8870967741935484,1.2822170718039227,1.0,2023-12,Q4 2023
Cortland University City,2023-12-18,1.4454083354880585,0.8870967741935484,1.2822170718039227,1.0,2023-12,Q4 2023
Cortland University City,2023-12-19,1.4398328874759068,0.8844086021505376,1.273400591342939,1.0,2023-12,Q4 2023
Cortland University City,2023-12-20,1.4398328874759068,0.8870967741935484,1.2772711098576592,1.0,2023-12,Q4 2023
Cortland University City,2023-12-21,1.4398328874759068,0.8870967741935484,1.2772711098576592,1.0,2023-12,Q4 2023
Cortland University City,2023-12-22,1.4380857750319862,0.8817204301075269,1.267989608092719,1.0,2023-12,Q4 2023
Cortland University City,2023-12-23,1.4380857750319862,0.8870967741935484,1.2757212520445038,1.0,2023-12,Q4 2023
Cortland University City,2023-12-24,1.4380857750319862,0.8870967741935484,1.2757212520445038,1.0,2023-12,Q4 2023
Cortland University City,2023-12-25,1.4380857750319862,0.8870967741935484,1.2757212520445038,1.0,2023-12,Q4 2023
Cortland University City,2023-12-26,1.4380857750319862,0.8870967741935484,1.2757212520445038,1.0,2023-12,Q4 2023
Cortland University City,2023-12-27,1.4378719628058865,0.8870967741935484,1.2755315799084477,1.0,2023-12,Q4 2023
Cortland University City,2023-12-28,1.4378719628058865,0.8870967741935484,1.2755315799084477,1.0,2023-12,Q4 2023
Cortland University City,2023-12-29,1.4378719628058865,0.8870967741935484,1.2755315799084477,1.0,2023-12,Q4 2023
Cortland University City,2023-12-30,1.4378719628058865,0.8870967741935484,1.2755315799084477,1.0,2023-12,Q4 2023
Cortland University City,2023-12-31,1.4382907427810303,0.8870967741935484,1.2759030782734946,1.0,2023-12,Q4 2023
Cortland University City,2024-01-01,1.4411757563614058,0.8897849462365591,1.282336492891466,1.0,2024-01,Q1 2024
Cortland University City,2024-01-02,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-03,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-04,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-05,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-06,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-07,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-08,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-09,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-10,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-11,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-12,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-13,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-14,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-15,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-16,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-17,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-18,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-19,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-20,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-21,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-22,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-23,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
Cortland University City,2024-01-24,1.4411757563614058,0.8951612903225806,1.2900847496460972,1.0,2024-01,Q1 2024
